id,sequence_number,cue_number,name,fade,delay,trigger,command,part,is_main_cue_list,fixture_ids,fixture_details,references,value_count,source_file
cue:13:1:patch666_all_sequences.xml:1,13,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:13:1:patch666_all_sequences.xml:2,13,1,Cue 1,,,,,,False,13 14 15 16 17 18,13 || 14 || 15 || 16 || 17 || 18,,7,exports\patch666_all_sequences.xml
cue:14:1:patch666_all_sequences.xml:1,14,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:14:1:patch666_all_sequences.xml:2,14,1,Cue 1,,,,,,False,74 73 72 71,74 || 73 || 72 || 71,,5,exports\patch666_all_sequences.xml
cue:15:1:patch666_all_sequences.xml:1,15,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:15:1:patch666_all_sequences.xml:2,15,1,Cue 1,,,,,,False,86 85 84 83 82 81,86 || 85 || 84 || 83 || 82 || 81,,7,exports\patch666_all_sequences.xml
cue:16:1:patch666_all_sequences.xml:1,16,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:16:1:patch666_all_sequences.xml:2,16,1,Cue 1,,,,,,False,1002 1001,1002 || 1001,,3,exports\patch666_all_sequences.xml
cue:17:1:patch666_all_sequences.xml:1,17,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:17:1:patch666_all_sequences.xml:2,17,1,Cue 1,,,,,,False,51 52 53 54,51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001 || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 54,,5,exports\patch666_all_sequences.xml
cue:18:1:patch666_all_sequences.xml:1,18,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:18:1:patch666_all_sequences.xml:2,18,1,Cue 1,,,,,,False,64 63 62,64 || 63 || 62,,4,exports\patch666_all_sequences.xml
cue:19:1:patch666_all_sequences.xml:1,19,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:19:1:patch666_all_sequences.xml:2,19,1,Cue 1,,,,,,False,68 67 66,68 || 67 || 66,,4,exports\patch666_all_sequences.xml
cue:20:1:patch666_all_sequences.xml:1,20,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:20:1:patch666_all_sequences.xml:2,20,1,Cue 1,,,,,,False,87,87,,2,exports\patch666_all_sequences.xml
cue:21:1:patch666_all_sequences.xml:1,21,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:21:1:patch666_all_sequences.xml:2,21,1,Cue 1,,,,,,False,31 32,31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491,,3,exports\patch666_all_sequences.xml
cue:22:1:patch666_all_sequences.xml:1,22,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:22:1:patch666_all_sequences.xml:2,22,1,Cue 1,,,,,,False,1 2 3 4 5 6,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100,,16,exports\patch666_all_sequences.xml
cue:23:1:patch666_all_sequences.xml:1,23,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:23:1:patch666_all_sequences.xml:2,23,1,Cue 1,,,,,,False,7 8 9 10 11 12,7 | RSpiide3 7 | 6 SPIIDER 33CH Mode 3 | 3.133 || 8 | RSpiide3 8 | 6 SPIIDER 33CH Mode 3 | 3.166 || 9 || 10 || 11 || 12,,11,exports\patch666_all_sequences.xml
cue:24:1:patch666_all_sequences.xml:1,24,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:24:1:patch666_all_sequences.xml:2,24,1,Cue 1,,,,,,False,13 14 15 16 17 18,13 || 14 || 15 || 16 || 17 || 18,,11,exports\patch666_all_sequences.xml
cue:25:0:patch666_all_sequences.xml:1,25,0,Cue Zero,,,,,,False,1002 1001,1002 || 1001,,3,exports\patch666_all_sequences.xml
cue:25:1:patch666_all_sequences.xml:2,25,1,NIC,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:25:2:patch666_all_sequences.xml:3,25,2,LIDI,,,,,,False,1002 1001,1002 || 1001,,3,exports\patch666_all_sequences.xml
cue:25:3:patch666_all_sequences.xml:4,25,3,TMA,,,,,,False,1002 1001,1002 || 1001,,3,exports\patch666_all_sequences.xml
cue:26:1:patch666_all_sequences.xml:1,26,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:26:1:patch666_all_sequences.xml:2,26,1,Cue 1,,,,,,False,21 22 23 24 25 26 27 28,21 | Sp30012 1 | 9 Robin 300 LEDWash Mode 2 | 6.022 || 22 | Sp30012 2 | 9 Robin 300 LEDWash Mode 2 | 6.043 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 25 | Sp30012 5 | 4 Sixpar 300 12 Channel || 26 | Sp30012 6 | 4 Sixpar 300 12 Channel || 27 | Sp30012 7 | 4 Sixpar 300 12 Channel || 28 | Sp30012 8 | 4 Sixpar 300 12 Channel,,60,exports\patch666_all_sequences.xml
cue:27:1:patch666_all_sequences.xml:1,27,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:27:1:patch666_all_sequences.xml:2,27,1,Cue 1,,,,,,False,1 2 3 4 5 6 7 8 222,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 7 | RSpiide3 7 | 6 SPIIDER 33CH Mode 3 | 3.133 || 8 | RSpiide3 8 | 6 SPIIDER 33CH Mode 3 | 3.166 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001,,215,exports\patch666_all_sequences.xml
cue:28:1:patch666_all_sequences.xml:1,28,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:28:1:patch666_all_sequences.xml:2,28,1,Cue 1,,,,,,False,668,668 | Tezka | 2 Dimmer 00 | 7.501,,2,exports\patch666_all_sequences.xml
cue:29:1:patch666_all_sequences.xml:1,29,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:29:1:patch666_all_sequences.xml:2,29,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:30:1:patch666_all_sequences.xml:1,30,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:30:1:patch666_all_sequences.xml:2,30,1,Cue 1,,,,,,False,2 222,2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001,,4,exports\patch666_all_sequences.xml
cue:31:1:patch666_all_sequences.xml:1,31,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:31:1:patch666_all_sequences.xml:2,31,1,Cue 1,,,,,,False,669,669,,2,exports\patch666_all_sequences.xml
cue:32:1:patch666_all_sequences.xml:1,32,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:32:1:patch666_all_sequences.xml:2,32,1,Cue 1,,,,,,False,668,668 | Tezka | 2 Dimmer 00 | 7.501,,2,exports\patch666_all_sequences.xml
cue:33:1:patch666_all_sequences.xml:1,33,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:33:1:patch666_all_sequences.xml:2,33,1,Cue 1,,,,,,False,669,669,,2,exports\patch666_all_sequences.xml
cue:34:1:patch666_all_sequences.xml:1,34,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:34:1:patch666_all_sequences.xml:2,34,1,Cue 1,,,,,,False,1 2 3 4 5 6 222,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001,,59,exports\patch666_all_sequences.xml
