sequence_number,cue_number,cue_name,fixture_id,fixture_name,fixture_type,fixture_patch,control_mode,hard_attribute_count,hard_attributes,preset_ref_count,preset_refs,preset_types
2,25,Vilda odchazi,21,HelDGB8S 21,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.001,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,25,Vilda odchazi,22,HelDGB8S 22,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.025,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,25,Vilda odchazi,23,HelDGB8S 23,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.049,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,25,Vilda odchazi,24,HelDGB8S 24,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.073,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,25,Vilda odchazi,25,HelDGB8S 25,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.097,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,25,Vilda odchazi,26,HelDGB8S 26,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.121,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,25,Vilda odchazi,27,HelDGB8S 27,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.145,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,25,Vilda odchazi,28,HelDGB8S 28,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.169,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,25,Vilda odchazi,29,HelDGB8S 29,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.193,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,25,Vilda odchazi,30,HelDGB8S 30,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.217,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,25,Vilda odchazi,31,HelDGB8S 31,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.241,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,25,Vilda odchazi,32,HelDGB8S 32,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.265,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,25,Vilda odchazi,40,HelDGB8S 40,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.457,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,28,Hnizdo s ptakama- s rackama zvuk,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,hard_only,3,"[""DIM"", ""PAN"", ""TILT""]",0,[],[]
2,29,Skupina posmesky,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,29,Skupina posmesky,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,29,Skupina posmesky,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,29,Skupina posmesky,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,30.5,Soud - zelena- - bici hudba,21,HelDGB8S 21,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.001,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""DIM""]",0,[],[]
2,30.5,Soud - zelena- - bici hudba,22,HelDGB8S 22,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.025,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""DIM""]",0,[],[]
2,30.5,Soud - zelena- - bici hudba,23,HelDGB8S 23,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.049,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""DIM""]",0,[],[]
2,30.5,Soud - zelena- - bici hudba,24,HelDGB8S 24,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.073,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""DIM""]",0,[],[]
2,30.5,Soud - zelena- - bici hudba,25,HelDGB8S 25,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.097,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""DIM""]",0,[],[]
2,30.5,Soud - zelena- - bici hudba,26,HelDGB8S 26,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.121,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""DIM""]",0,[],[]
2,30.5,Soud - zelena- - bici hudba,27,HelDGB8S 27,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.145,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""DIM""]",0,[],[]
2,30.5,Soud - zelena- - bici hudba,28,HelDGB8S 28,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.169,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""DIM""]",0,[],[]
2,30.5,Soud - zelena- - bici hudba,29,HelDGB8S 29,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.193,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""DIM""]",0,[],[]
2,30.5,Soud - zelena- - bici hudba,30,HelDGB8S 30,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.217,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""DIM""]",0,[],[]
2,30.5,Soud - zelena- - bici hudba,31,HelDGB8S 31,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.241,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""DIM""]",0,[],[]
2,30.5,Soud - zelena- - bici hudba,32,HelDGB8S 32,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.265,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""DIM""]",0,[],[]
2,35,zustava sam LET- GESTO,40,HelDGB8S 40,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.457,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,37,Jdou tunelem skoro hned driv,40,HelDGB8S 40,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.457,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,37,Jdou tunelem skoro hned driv,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,46,Velkej ptak,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,46,Velkej ptak,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,46,Velkej ptak,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.073,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,46,Velkej ptak,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,46,Velkej ptak,6,HelDGB8S 6,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.121,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,46,Velkej ptak,9,HelDGB8S 9,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.193,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,46,Velkej ptak,11,HelDGB8S 11,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.241,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,46,Velkej ptak,13,HelDGB8S 13,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.289,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,46,Velkej ptak,15,HelDGB8S 15,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.337,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,46,Velkej ptak,16,HelDGB8S 16,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.361,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,46,Velkej ptak,17,HelDGB8S 17,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.385,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,46,Velkej ptak,18,HelDGB8S 18,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.409,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,46,Velkej ptak,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,46,Velkej ptak,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,51,Astery davaji na stativy,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,51,Astery davaji na stativy,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,51,Astery davaji na stativy,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.073,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,51,Astery davaji na stativy,6,HelDGB8S 6,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.121,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,51,Astery davaji na stativy,9,HelDGB8S 9,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.193,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,51,Astery davaji na stativy,11,HelDGB8S 11,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.241,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,51,Astery davaji na stativy,13,HelDGB8S 13,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.289,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,51,Astery davaji na stativy,17,HelDGB8S 17,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.385,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,51,Astery davaji na stativy,18,HelDGB8S 18,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.409,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,52,dialog,40,HelDGB8S 40,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.457,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,52,dialog,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""DIM""]",0,[],[]
2,52,dialog,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""DIM""]",0,[],[]
2,54,TRIO do prostoru,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,54,TRIO do prostoru,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,54,TRIO do prostoru,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,54,TRIO do prostoru,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,40,HelDGB8S 40,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.457,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,60,Patrik ON,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,60,Patrik ON,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,60,Patrik ON,15,HelDGB8S 15,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.337,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,60,Patrik ON,16,HelDGB8S 16,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.361,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,1,HelDGB8S 1,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.001,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.073,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,6,HelDGB8S 6,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.121,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,7,HelDGB8S 7,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.145,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,9,HelDGB8S 9,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.193,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,10,HelDGB8S 10,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.217,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,11,HelDGB8S 11,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.241,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,12,HelDGB8S 12,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.265,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,13,HelDGB8S 13,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.289,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,14,HelDGB8S 14,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.313,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,16,HelDGB8S 16,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.361,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,17,HelDGB8S 17,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.385,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,18,HelDGB8S 18,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.409,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,19,HelDGB8S 19,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.433,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,20,HelDGB8S 20,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.457,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,21,HelDGB8S 21,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.001,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,22,HelDGB8S 22,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.025,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,23,HelDGB8S 23,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.049,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,24,HelDGB8S 24,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.073,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,25,HelDGB8S 25,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.097,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,26,HelDGB8S 26,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.121,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,27,HelDGB8S 27,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.145,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,28,HelDGB8S 28,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.169,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,29,HelDGB8S 29,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.193,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,30,HelDGB8S 30,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.217,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,31,HelDGB8S 31,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.241,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,32,HelDGB8S 32,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.265,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,33,HelDGB8S 33,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.289,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,34,HelDGB8S 34,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.313,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,35,HelDGB8S 35,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.337,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,36,HelDGB8S 36,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.361,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,37,HelDGB8S 37,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.385,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,38,HelDGB8S 38,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.409,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,39,HelDGB8S 39,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.433,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,64,Nat,40,HelDGB8S 40,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.457,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,67,Jdou na schody,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,hard_only,3,"[""DIM"", ""PAN"", ""TILT""]",0,[],[]
2,67,Jdou na schody,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,hard_only,3,"[""DIM"", ""PAN"", ""TILT""]",0,[],[]
2,9,Racek astery 2:32,40,HelDGB8S 40,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.457,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],[]
2,9,Racek astery 2:32,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,hard_only,3,"[""DIM"", ""PAN"", ""TILT""]",0,[],[]
2,9,Racek astery 2:32,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,hard_only,3,"[""DIM"", ""PAN"", ""TILT""]",0,[],[]
2,28,Hnizdo s ptakama- s rackama zvuk,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,hard_only,2,"[""PAN"", ""TILT""]",0,[],[]
2,28,Hnizdo s ptakama- s rackama zvuk,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,hard_only,2,"[""PAN"", ""TILT""]",0,[],[]
0,1,Cue 1,1001,,,,hard_only,1,"[""DIM""]",0,[],[]
0,1,Cue 1,1002,,,,hard_only,1,"[""DIM""]",0,[],[]
0,1,Cue 1,1003,,,,hard_only,1,"[""DIM""]",0,[],[]
0,1,Cue 1,1004,,,,hard_only,1,"[""DIM""]",0,[],[]
1,1,Cue 1,1,HelDGB8S 1,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.001,hard_only,1,"[""DIM""]",0,[],[]
1,1,Cue 1,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,hard_only,1,"[""DIM""]",0,[],[]
1,1,Cue 1,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,hard_only,1,"[""DIM""]",0,[],[]
1,1,Cue 1,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.073,hard_only,1,"[""DIM""]",0,[],[]
1,1,Cue 1,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,hard_only,1,"[""DIM""]",0,[],[]
1,1,Cue 1,6,HelDGB8S 6,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.121,hard_only,1,"[""DIM""]",0,[],[]
1,1,Cue 1,7,HelDGB8S 7,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.145,hard_only,1,"[""DIM""]",0,[],[]
1,1,Cue 1,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,hard_only,1,"[""DIM""]",0,[],[]
1,1,Cue 1,9,HelDGB8S 9,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.193,hard_only,1,"[""DIM""]",0,[],[]
1,1,Cue 1,10,HelDGB8S 10,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.217,hard_only,1,"[""DIM""]",0,[],[]
1,1,Cue 1,11,HelDGB8S 11,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.241,hard_only,1,"[""DIM""]",0,[],[]
1,1,Cue 1,12,HelDGB8S 12,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.265,hard_only,1,"[""DIM""]",0,[],[]
1,1,Cue 1,13,HelDGB8S 13,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.289,hard_only,1,"[""DIM""]",0,[],[]
1,1,Cue 1,14,HelDGB8S 14,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.313,hard_only,1,"[""DIM""]",0,[],[]
1,1,Cue 1,15,HelDGB8S 15,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.337,hard_only,1,"[""DIM""]",0,[],[]
1,1,Cue 1,16,HelDGB8S 16,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.361,hard_only,1,"[""DIM""]",0,[],[]
1,1,Cue 1,17,HelDGB8S 17,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.385,hard_only,1,"[""DIM""]",0,[],[]
1,1,Cue 1,18,HelDGB8S 18,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.409,hard_only,1,"[""DIM""]",0,[],[]
1,1,Cue 1,19,HelDGB8S 19,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.433,hard_only,1,"[""DIM""]",0,[],[]
1,1,Cue 1,20,HelDGB8S 20,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.457,hard_only,1,"[""DIM""]",0,[],[]
1,1,Cue 1,21,HelDGB8S 21,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.001,hard_only,1,"[""DIM""]",0,[],[]
