sequence_number,sequence_name,cue_number,cue_name,fixture_id,fixture_name,fixture_type,fixture_patch,dimmer,position,gobo,color,beam,focus,control,preset_refs,hard_value_count,preset_value_count
2,qju,22,Vilda,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,"[""P0.12 DIM=25.50"", ""P0.12 SHUTTER=18.90""]","[""P0.12 PAN=-56.43"", ""P0.12 TILT=110.40"", ""P0.12 POSITIONMSPEED=0.00""]",[],"[""P0.12 COLORMIXER=0.00"", ""P0.12 COLORRGB1=1.69"", ""P0.12 COLORRGB2=21.55"", ""P0.12 COLORRGB3=54.13"", ""P0.12 COLORRGB5=49.29"", ""P0.12 COLORMIXMODE=29.20""]","[""P0.12 ZOOM=32.00""]",[],"[""P0.12 LAMPCONTROL=0.00"", ""P0.12 CTC=0.00"", ""P0.12 PIXELEFFECTS=0.00"", ""P0.12 PIXELEFFECTSSPEED=0.00"", ""P0.12 PIXELEFFECTSFADE=0.00""]","[""0.12""]",0,17
2,qju,23,Vilda Dopredu MANUAL CROSS,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,"[""H DIM=35.50""]","[""H PAN=-8.10"", ""H TILT=106.95""]",[],[],[],[],[],[],3,0
2,qju,23,Vilda Dopredu MANUAL CROSS,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,"[""H DIM=16.50""]","[""H PAN=10.80"", ""H TILT=-67.85""]",[],[],"[""H ZOOM=67.50""]",[],[],[],4,0
2,qju,24,Jonatanuv PAD,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,[],[],[],[],[],[],[],[],0,0
2,qju,24,Jonatanuv PAD,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,[],[],[],[],[],[],[],[],0,0
2,qju,24,Jonatanuv PAD,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.073,[],[],[],[],[],[],[],[],0,0
2,qju,24,Jonatanuv PAD,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,[],[],[],[],[],[],[],[],0,0
2,qju,24,Jonatanuv PAD,6,HelDGB8S 6,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.121,[],[],[],[],[],[],[],[],0,0
2,qju,24,Jonatanuv PAD,7,HelDGB8S 7,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.145,[],[],[],[],[],[],[],[],0,0
2,qju,24,Jonatanuv PAD,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,[],[],[],[],[],[],[],[],0,0
2,qju,24,Jonatanuv PAD,21,HelDGB8S 21,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.001,[],[],[],"[""H COLORRGB1=78.92"", ""H COLORRGB2=86.10"", ""H COLORRGB3=100.00""]",[],[],[],[],3,0
2,qju,24,Jonatanuv PAD,22,HelDGB8S 22,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.025,[],[],[],"[""H COLORRGB1=78.92"", ""H COLORRGB2=86.10"", ""H COLORRGB3=100.00""]",[],[],[],[],3,0
2,qju,24,Jonatanuv PAD,23,HelDGB8S 23,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.049,[],[],[],"[""H COLORRGB1=78.92"", ""H COLORRGB2=86.10"", ""H COLORRGB3=100.00""]",[],[],[],[],3,0
2,qju,24,Jonatanuv PAD,24,HelDGB8S 24,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.073,[],[],[],"[""H COLORRGB1=78.92"", ""H COLORRGB2=86.10"", ""H COLORRGB3=100.00""]",[],[],[],[],3,0
2,qju,24,Jonatanuv PAD,25,HelDGB8S 25,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.097,[],[],[],"[""H COLORRGB1=78.92"", ""H COLORRGB2=86.10"", ""H COLORRGB3=100.00""]",[],[],[],[],3,0
2,qju,24,Jonatanuv PAD,26,HelDGB8S 26,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.121,[],[],[],"[""H COLORRGB1=78.92"", ""H COLORRGB2=86.10"", ""H COLORRGB3=100.00""]",[],[],[],[],3,0
2,qju,24,Jonatanuv PAD,27,HelDGB8S 27,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.145,[],[],[],"[""H COLORRGB1=78.92"", ""H COLORRGB2=86.10"", ""H COLORRGB3=100.00""]",[],[],[],[],3,0
2,qju,24,Jonatanuv PAD,28,HelDGB8S 28,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.169,[],[],[],"[""H COLORRGB1=78.92"", ""H COLORRGB2=86.10"", ""H COLORRGB3=100.00""]",[],[],[],[],3,0
2,qju,24,Jonatanuv PAD,29,HelDGB8S 29,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.193,[],[],[],"[""H COLORRGB1=78.92"", ""H COLORRGB2=86.10"", ""H COLORRGB3=100.00""]",[],[],[],[],3,0
2,qju,24,Jonatanuv PAD,30,HelDGB8S 30,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.217,[],[],[],"[""H COLORRGB1=78.92"", ""H COLORRGB2=86.10"", ""H COLORRGB3=100.00""]",[],[],[],[],3,0
2,qju,24,Jonatanuv PAD,31,HelDGB8S 31,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.241,[],[],[],"[""H COLORRGB1=78.92"", ""H COLORRGB2=86.10"", ""H COLORRGB3=100.00""]",[],[],[],[],3,0
2,qju,24,Jonatanuv PAD,32,HelDGB8S 32,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.265,[],[],[],"[""H COLORRGB1=78.92"", ""H COLORRGB2=86.10"", ""H COLORRGB3=100.00""]",[],[],[],[],3,0
2,qju,24,Jonatanuv PAD,40,HelDGB8S 40,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.457,[],[],[],[],[],[],[],"[""4.12""]",0,0
2,qju,24,Jonatanuv PAD,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,"[""H DIM=54.75""]","[""H PAN=15.12"", ""H TILT=108.10""]",[],[],"[""H ZOOM=13.50""]",[],[],[],4,0
2,qju,24,Jonatanuv PAD,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,24,Jonatanuv PAD,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,"[""H DIM=30.00""]",[],[],[],[],[],[],[],1,0
2,qju,24,Jonatanuv PAD,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,"[""H DIM=0.00""]","[""H PAN=24.30"", ""H TILT=110.40""]",[],[],"[""H ZOOM=13.50""]",[],[],[],4,0
2,qju,24,Jonatanuv PAD,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,25,Vilda odchazi,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,[],[],[],[],[],[],[],[],0,0
2,qju,25,Vilda odchazi,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,[],[],[],[],[],[],[],[],0,0
2,qju,25,Vilda odchazi,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.073,[],[],[],[],[],[],[],[],0,0
2,qju,25,Vilda odchazi,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,[],[],[],[],[],[],[],[],0,0
2,qju,25,Vilda odchazi,6,HelDGB8S 6,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.121,[],[],[],[],[],[],[],[],0,0
2,qju,25,Vilda odchazi,7,HelDGB8S 7,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.145,[],[],[],[],[],[],[],[],0,0
2,qju,25,Vilda odchazi,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,[],[],[],[],[],[],[],[],0,0
2,qju,25,Vilda odchazi,21,HelDGB8S 21,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.001,[],[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],3,0
2,qju,25,Vilda odchazi,22,HelDGB8S 22,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.025,[],[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],3,0
2,qju,25,Vilda odchazi,23,HelDGB8S 23,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.049,[],[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],3,0
2,qju,25,Vilda odchazi,24,HelDGB8S 24,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.073,[],[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],3,0
2,qju,25,Vilda odchazi,25,HelDGB8S 25,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.097,[],[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],3,0
2,qju,25,Vilda odchazi,26,HelDGB8S 26,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.121,[],[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],3,0
2,qju,25,Vilda odchazi,27,HelDGB8S 27,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.145,[],[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],3,0
2,qju,25,Vilda odchazi,28,HelDGB8S 28,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.169,[],[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],3,0
2,qju,25,Vilda odchazi,29,HelDGB8S 29,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.193,[],[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],3,0
2,qju,25,Vilda odchazi,30,HelDGB8S 30,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.217,[],[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],3,0
2,qju,25,Vilda odchazi,31,HelDGB8S 31,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.241,[],[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],3,0
2,qju,25,Vilda odchazi,32,HelDGB8S 32,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.265,[],[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],3,0
2,qju,25,Vilda odchazi,40,HelDGB8S 40,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.457,[],[],[],[],[],[],[],"[""4.10""]",0,0
2,qju,25,Vilda odchazi,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,"[""H DIM=100.00"", ""H SHUTTER=18.90"", ""P0.17 DIM=99.25"", ""P0.17 SHUTTER=18.90"", ""P0.5 DIM=100.00"", ""P0.5 SHUTTER=18.90""]","[""H PAN=4.86"", ""H TILT=104.65"", ""H POSITIONMSPEED=0.00"", ""P0.17 PAN=0.00"", ""P0.17 TILT=103.50"", ""P0.17 POSITIONMSPEED=0.00"", ""P0.5 PAN=-3.51"", ""P0.5 TILT=102.35"", ""P0.5 POSITIONMSPEED=0.00""]",[],"[""H COLORMIXER=0.00"", ""H COLORRGB1=1.67"", ""H COLORRGB2=29.31"", ""H COLORRGB3=58.69"", ""H COLORRGB5=45.01"", ""H COLORMIXMODE=29.20"", ""P0.17 COLORMIXER=0.00"", ""P0.17 COLORRGB1=2.91"", ""P0.17 COLORRGB2=14.33"", ""P0.17 COLORRGB3=25.07"", ""P0.17 COLORRGB5=78.63"", ""P0.17 COLORMIXMODE=29.20""]","[""H ZOOM=60.00"", ""P0.17 ZOOM=43.50"", ""P0.5 ZOOM=60.00""]",[],"[""H LAMPCONTROL=0.00"", ""H CTC=0.00"", ""P0.17 LAMPCONTROL=0.00"", ""P0.17 CTC=0.00"", ""P0.17 PIXELEFFECTS=0.00"", ""P0.17 PIXELEFFECTSSPEED=0.00"", ""P0.17 PIXELEFFECTSFADE=0.00"", ""P0.5 LAMPCONTROL=0.00"", ""P0.5 PIXELEFFECTS=0.00"", ""P0.5 PIXELEFFECTSSPEED=0.00"", ""P0.5 PIXELEFFECTSFADE=0.00""]","[""0.17"", ""0.5""]",14,27
2,qju,25,Vilda odchazi,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,"[""H SHUTTER=18.90"", ""P0.17 DIM=100.00"", ""P0.17 SHUTTER=18.90"", ""P0.18 DIM=100.00"", ""P0.18 SHUTTER=18.90"", ""P0.5 DIM=100.00"", ""P0.5 SHUTTER=18.90""]","[""H PAN=3.51"", ""H TILT=104.65"", ""H POSITIONMSPEED=0.00"", ""P0.17 PAN=-8.10"", ""P0.17 TILT=104.65"", ""P0.17 POSITIONMSPEED=0.00"", ""P0.18 PAN=-11.34"", ""P0.18 TILT=104.65"", ""P0.18 POSITIONMSPEED=0.00"", ""P0.5 PAN=2.43"", ""P0.5 TILT=104.54"", ""P0.5 POSITIONMSPEED=0.00""]",[],"[""H COLORMIXER=0.00"", ""H COLORRGB1=1.67"", ""H COLORRGB2=29.31"", ""H COLORRGB3=58.69"", ""H COLORRGB5=45.01"", ""H COLORMIXMODE=29.20"", ""P0.17 COLORMIXER=0.00"", ""P0.17 COLORRGB1=2.94"", ""P0.17 COLORRGB2=14.06"", ""P0.17 COLORRGB3=24.22"", ""P0.17 COLORRGB5=79.49"", ""P0.17 COLORMIXMODE=29.20"", ""P0.18 COLORMIXER=0.00"", ""P0.18 COLORRGB1=2.94"", ""P0.18 COLORRGB2=14.06"", ""P0.18 COLORRGB3=24.22"", ""P0.18 COLORRGB5=79.49"", ""P0.18 COLORMIXMODE=29.20""]","[""H ZOOM=60.00"", ""P0.17 ZOOM=43.50"", ""P0.18 ZOOM=43.50"", ""P0.5 ZOOM=60.00""]",[],"[""H LAMPCONTROL=0.00"", ""H CTC=0.00"", ""P0.17 LAMPCONTROL=0.00"", ""P0.17 CTC=0.00"", ""P0.17 PIXELEFFECTS=0.00"", ""P0.17 PIXELEFFECTSSPEED=0.00"", ""P0.17 PIXELEFFECTSFADE=0.00"", ""P0.18 LAMPCONTROL=0.00"", ""P0.18 CTC=0.00"", ""P0.18 PIXELEFFECTS=0.00"", ""P0.18 PIXELEFFECTSSPEED=0.00"", ""P0.18 PIXELEFFECTSFADE=0.00"", ""P0.5 LAMPCONTROL=0.00"", ""P0.5 PIXELEFFECTS=0.00"", ""P0.5 PIXELEFFECTSSPEED=0.00"", ""P0.5 PIXELEFFECTSFADE=0.00""]","[""0.17"", ""0.18"", ""0.5""]",13,44
2,qju,25,Vilda odchazi,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,"[""P0.72 DIM=51.00"", ""P0.72 SHUTTER=18.90""]","[""P0.72 PAN=-89.91"", ""P0.72 TILT=107.98"", ""P0.72 POSITIONMSPEED=0.00""]",[],"[""P0.72 COLORMIXER=0.00"", ""P0.72 COLORRGB1=1.69"", ""P0.72 COLORRGB2=21.55"", ""P0.72 COLORRGB3=54.13"", ""P0.72 COLORRGB5=49.29"", ""P0.72 COLORMIXMODE=29.20""]","[""P0.72 ZOOM=23.00""]",[],"[""P0.72 LAMPCONTROL=0.00"", ""P0.72 CTC=0.00"", ""P0.72 PIXELEFFECTS=0.00"", ""P0.72 PIXELEFFECTSSPEED=0.00"", ""P0.72 PIXELEFFECTSFADE=0.00""]","[""0.72""]",0,17
2,qju,25,Vilda odchazi,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,25,Vilda odchazi,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,25,Vilda odchazi,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,"[""H DIM=100.00"", ""P0.17 DIM=100.00"", ""P0.17 SHUTTER=18.90"", ""P0.5 DIM=100.00"", ""P0.5 SHUTTER=18.90""]","[""H PAN=-1.89"", ""H TILT=101.20"", ""P0.17 PAN=-1.08"", ""P0.17 TILT=103.50"", ""P0.17 POSITIONMSPEED=0.00"", ""P0.5 PAN=-3.24"", ""P0.5 TILT=105.23"", ""P0.5 POSITIONMSPEED=0.00""]",[],"[""P0.17 COLORMIXER=0.00"", ""P0.17 COLORRGB1=2.91"", ""P0.17 COLORRGB2=14.33"", ""P0.17 COLORRGB3=25.07"", ""P0.17 COLORRGB5=78.63"", ""P0.17 COLORMIXMODE=29.20""]","[""H ZOOM=60.00"", ""P0.17 ZOOM=43.50"", ""P0.5 ZOOM=60.00""]",[],"[""P0.17 LAMPCONTROL=0.00"", ""P0.17 CTC=0.00"", ""P0.17 PIXELEFFECTS=0.00"", ""P0.17 PIXELEFFECTSSPEED=0.00"", ""P0.17 PIXELEFFECTSFADE=0.00"", ""P0.5 LAMPCONTROL=0.00"", ""P0.5 PIXELEFFECTS=0.00"", ""P0.5 PIXELEFFECTSSPEED=0.00"", ""P0.5 PIXELEFFECTSFADE=0.00""]","[""0.17"", ""0.5""]",4,27
2,qju,25,Vilda odchazi,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,"[""P0.17 DIM=0.00"", ""P0.17 SHUTTER=18.90"", ""P0.18 DIM=100.00"", ""P0.18 SHUTTER=18.90"", ""P0.5 DIM=100.00"", ""P0.5 SHUTTER=18.90""]","[""H PAN=4.86"", ""H TILT=101.20"", ""P0.17 PAN=2.97"", ""P0.17 TILT=104.65"", ""P0.17 POSITIONMSPEED=0.00"", ""P0.18 PAN=-18.09"", ""P0.18 TILT=109.25"", ""P0.18 POSITIONMSPEED=0.00"", ""P0.5 PAN=4.86"", ""P0.5 TILT=101.89"", ""P0.5 POSITIONMSPEED=0.00""]",[],"[""P0.17 COLORMIXER=0.00"", ""P0.17 COLORRGB1=2.21"", ""P0.17 COLORRGB2=27.95"", ""P0.17 COLORRGB3=44.16"", ""P0.17 COLORRGB5=59.54"", ""P0.17 COLORMIXMODE=29.20"", ""P0.18 COLORMIXER=0.00"", ""P0.18 COLORRGB1=2.94"", ""P0.18 COLORRGB2=14.06"", ""P0.18 COLORRGB3=24.22"", ""P0.18 COLORRGB5=79.49"", ""P0.18 COLORMIXMODE=29.20""]","[""P0.17 ZOOM=43.50"", ""P0.18 ZOOM=43.50"", ""P0.5 ZOOM=60.00""]",[],"[""P0.17 LAMPCONTROL=0.00"", ""P0.17 CTC=0.00"", ""P0.17 PIXELEFFECTS=0.00"", ""P0.17 PIXELEFFECTSSPEED=0.00"", ""P0.17 PIXELEFFECTSFADE=0.00"", ""P0.18 LAMPCONTROL=0.00"", ""P0.18 CTC=0.00"", ""P0.18 PIXELEFFECTS=0.00"", ""P0.18 PIXELEFFECTSSPEED=0.00"", ""P0.18 PIXELEFFECTSFADE=0.00"", ""P0.5 LAMPCONTROL=0.00"", ""P0.5 PIXELEFFECTS=0.00"", ""P0.5 PIXELEFFECTSSPEED=0.00"", ""P0.5 PIXELEFFECTSFADE=0.00""]","[""0.17"", ""0.18"", ""0.5""]",2,44
2,qju,26,Jonathan svicka,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,[],[],[],[],[],[],[],[],0,0
2,qju,26,Jonathan svicka,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,[],[],[],[],[],[],[],[],0,0
2,qju,26,Jonathan svicka,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.073,[],[],[],[],[],[],[],[],0,0
2,qju,26,Jonathan svicka,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,[],[],[],[],[],[],[],[],0,0
2,qju,26,Jonathan svicka,6,HelDGB8S 6,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.121,[],[],[],[],[],[],[],[],0,0
2,qju,26,Jonathan svicka,7,HelDGB8S 7,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.145,[],[],[],[],[],[],[],[],0,0
2,qju,26,Jonathan svicka,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,[],[],[],[],[],[],[],[],0,0
2,qju,26,Jonathan svicka,21,HelDGB8S 21,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.001,"[""H DIM=29.00""]",[],[],[],[],[],[],[],1,0
2,qju,26,Jonathan svicka,22,HelDGB8S 22,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.025,"[""H DIM=29.00""]",[],[],[],[],[],[],[],1,0
2,qju,26,Jonathan svicka,23,HelDGB8S 23,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.049,"[""H DIM=29.00""]",[],[],[],[],[],[],[],1,0
2,qju,26,Jonathan svicka,24,HelDGB8S 24,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.073,"[""H DIM=29.00""]",[],[],[],[],[],[],[],1,0
2,qju,26,Jonathan svicka,25,HelDGB8S 25,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.097,"[""H DIM=29.00""]",[],[],[],[],[],[],[],1,0
2,qju,26,Jonathan svicka,26,HelDGB8S 26,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.121,"[""H DIM=29.00""]",[],[],[],[],[],[],[],1,0
2,qju,26,Jonathan svicka,27,HelDGB8S 27,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.145,"[""H DIM=29.00""]",[],[],[],[],[],[],[],1,0
2,qju,26,Jonathan svicka,28,HelDGB8S 28,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.169,"[""H DIM=29.00""]",[],[],[],[],[],[],[],1,0
2,qju,26,Jonathan svicka,29,HelDGB8S 29,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.193,"[""H DIM=29.00""]",[],[],[],[],[],[],[],1,0
2,qju,26,Jonathan svicka,30,HelDGB8S 30,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.217,"[""H DIM=29.00""]",[],[],[],[],[],[],[],1,0
2,qju,26,Jonathan svicka,31,HelDGB8S 31,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.241,"[""H DIM=29.00""]",[],[],[],[],[],[],[],1,0
2,qju,26,Jonathan svicka,32,HelDGB8S 32,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.265,"[""H DIM=29.00""]",[],[],[],[],[],[],[],1,0
2,qju,26,Jonathan svicka,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,26,Jonathan svicka,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,26,Jonathan svicka,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,"[""P0.27 DIM=100.00"", ""P0.27 SHUTTER=18.90""]","[""P0.27 PAN=-11.61"", ""P0.27 TILT=111.55"", ""P0.27 POSITIONMSPEED=0.00""]",[],"[""P0.27 COLORMIXER=0.00"", ""P0.27 COLORRGB1=1.69"", ""P0.27 COLORRGB2=19.96"", ""P0.27 COLORRGB3=54.13"", ""P0.27 COLORRGB5=49.29"", ""P0.27 COLORMIXMODE=29.20""]","[""P0.27 ZOOM=9.00""]",[],"[""P0.27 LAMPCONTROL=0.00"", ""P0.27 CTC=0.00"", ""P0.27 PIXELEFFECTS=0.00"", ""P0.27 PIXELEFFECTSSPEED=0.00"", ""P0.27 PIXELEFFECTSFADE=0.00""]","[""0.27""]",0,17
2,qju,26,Jonathan svicka,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,"[""P0.27 DIM=100.00"", ""P0.27 SHUTTER=18.90""]","[""P0.27 PAN=11.61"", ""P0.27 TILT=111.55"", ""P0.27 POSITIONMSPEED=0.00""]",[],"[""P0.27 COLORMIXER=0.00"", ""P0.27 COLORRGB1=1.69"", ""P0.27 COLORRGB2=19.96"", ""P0.27 COLORRGB3=54.13"", ""P0.27 COLORRGB5=49.29"", ""P0.27 COLORMIXMODE=29.20""]","[""P0.27 ZOOM=9.00""]",[],"[""P0.27 LAMPCONTROL=0.00"", ""P0.27 CTC=0.00"", ""P0.27 PIXELEFFECTS=0.00"", ""P0.27 PIXELEFFECTSSPEED=0.00"", ""P0.27 PIXELEFFECTSFADE=0.00""]","[""0.27""]",0,17
2,qju,26,Jonathan svicka,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,26,Jonathan svicka,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,27,Jonatan - ze svicky dopredu,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,"[""P0.81 DIM=100.00"", ""P0.81 SHUTTER=18.90""]","[""P0.81 PAN=-5.13"", ""P0.81 TILT=105.80"", ""P0.81 POSITIONMSPEED=0.00""]",[],"[""P0.81 COLORMIXER=0.00"", ""P0.81 COLORRGB1=1.67"", ""P0.81 COLORRGB2=29.31"", ""P0.81 COLORRGB3=58.69"", ""P0.81 COLORRGB5=45.01"", ""P0.81 COLORMIXMODE=29.20""]","[""P0.81 ZOOM=11.00""]",[],"[""P0.81 LAMPCONTROL=0.00"", ""P0.81 CTC=0.00"", ""P0.81 PIXELEFFECTS=0.00"", ""P0.81 PIXELEFFECTSSPEED=0.00"", ""P0.81 PIXELEFFECTSFADE=0.00""]","[""0.81""]",0,17
2,qju,27,Jonatan - ze svicky dopredu,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,"[""P0.81 DIM=100.00"", ""P0.81 SHUTTER=18.90""]","[""P0.81 PAN=4.32"", ""P0.81 TILT=105.80"", ""P0.81 POSITIONMSPEED=0.00""]",[],"[""P0.81 COLORMIXER=0.00"", ""P0.81 COLORRGB1=1.67"", ""P0.81 COLORRGB2=29.31"", ""P0.81 COLORRGB3=58.69"", ""P0.81 COLORRGB5=45.01"", ""P0.81 COLORMIXMODE=29.20""]","[""P0.81 ZOOM=11.00""]",[],"[""P0.81 LAMPCONTROL=0.00"", ""P0.81 CTC=0.00"", ""P0.81 PIXELEFFECTS=0.00"", ""P0.81 PIXELEFFECTSSPEED=0.00"", ""P0.81 PIXELEFFECTSFADE=0.00""]","[""0.81""]",0,17
2,qju,27,Jonatan - ze svicky dopredu,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,"[""H DIM=0.00""]","[""H PAN=4.05"", ""H TILT=109.25""]",[],[],"[""H ZOOM=11.00""]",[],[],[],4,0
