sequence_count,cue_count,preset_count,group_count,effect_count,sequences,cues,presets,groups,effects,hard_value_atoms,dimmer_value_atoms,preset_ref_atoms,effect_ref_atoms,group_ref_atoms,patch_target_type,patch_target_id,fixture_id,channel_id,subfixture_id,patch_target_key
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],5,0,0,0,0,subfixture,23,23,,12,subfixture:23:12
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],5,0,0,0,0,subfixture,23,23,,13,subfixture:23:13
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],5,0,0,0,0,subfixture,23,23,,14,subfixture:23:14
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],5,0,0,0,0,subfixture,23,23,,15,subfixture:23:15
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],5,0,0,0,0,subfixture,23,23,,16,subfixture:23:16
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],5,0,0,0,0,subfixture,23,23,,17,subfixture:23:17
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],5,0,0,0,0,subfixture,23,23,,18,subfixture:23:18
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],5,0,0,0,0,subfixture,23,23,,19,subfixture:23:19
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],46,0,20,0,0,subfixture,23,23,,20,subfixture:23:20
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],2,0,0,0,0,subfixture,23,23,,21,subfixture:23:21
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],2,0,0,0,0,subfixture,23,23,,22,subfixture:23:22
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],37,20,32,0,0,fixture,23,23,,23,subfixture:23:23
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],5,0,0,0,0,subfixture,24,24,,9,subfixture:24:9
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],5,0,0,0,0,subfixture,24,24,,10,subfixture:24:10
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],5,0,0,0,0,subfixture,24,24,,11,subfixture:24:11
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],5,0,0,0,0,subfixture,24,24,,12,subfixture:24:12
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],5,0,0,0,0,subfixture,24,24,,13,subfixture:24:13
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],5,0,0,0,0,subfixture,24,24,,14,subfixture:24:14
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],5,0,0,0,0,subfixture,24,24,,15,subfixture:24:15
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],5,0,0,0,0,subfixture,24,24,,16,subfixture:24:16
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],5,0,0,0,0,subfixture,24,24,,17,subfixture:24:17
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],5,0,0,0,0,subfixture,24,24,,18,subfixture:24:18
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],5,0,0,0,0,subfixture,24,24,,19,subfixture:24:19
2,12,6,0,0,"[""sequence:10:Studio54_main_sequences.xml:1"", ""sequence:26:Studio54_all_sequences.xml:27""]","[""cue:10:106:Studio54_main_sequences.xml:113"", ""cue:10:109:Studio54_main_sequences.xml:116"", ""cue:10:110:Studio54_main_sequences.xml:117"", ""cue:10:19:Studio54_main_sequences.xml:20"", ""cue:10:1:Studio54_main_sequences.xml:2"", ""cue:10:26:Studio54_main_sequences.xml:27"", ""cue:10:36.5:Studio54_main_sequences.xml:40"", ""cue:10:36:Studio54_main_sequences.xml:39"", ""cue:10:38:Studio54_main_sequences.xml:43"", ""cue:10:5:Studio54_main_sequences.xml:6"", ""cue:10:65:Studio54_main_sequences.xml:70"", ""cue:26:1:Studio54_all_sequences.xml:2""]","[""preset:0.40:Studio54_preset_0.xml:19"", ""preset:0.41:Studio54_preset_0.xml:20"", ""preset:0.52:Studio54_preset_0.xml:31"", ""preset:0.59:Studio54_preset_0.xml:38"", ""preset:0.62:Studio54_preset_0.xml:40"", ""preset:0.69:Studio54_preset_0.xml:43""]",[],[],46,0,20,0,0,subfixture,24,24,,20,subfixture:24:20
