sequence_number,cue_number,cue_name,fixture_id,fixture_name,fixture_type,fixture_patch,control_mode,hard_attribute_count,hard_attributes,dimmer_attribute_count,dimmer_attributes,preset_ref_count,preset_refs,preset_types
10,50,Flash,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,52,Flash,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,52,Flash,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,52,Flash,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,52,Flash,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,54,Flash,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,54,Flash,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,54,Flash,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,54,Flash,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,56,Flash,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,56,Flash,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,56,Flash,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,56,Flash,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,58,Flash,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,58,Flash,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,58,Flash,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,58,Flash,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,6,najezd strobo,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,6,najezd strobo,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,6,najezd strobo,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,6,najezd strobo,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,6,najezd strobo,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,6,najezd strobo,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,6,najezd strobo,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,6,najezd strobo,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,6,najezd strobo,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,6,najezd strobo,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,6,najezd strobo,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,6,najezd strobo,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,60,Flash,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,60,Flash,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,60,Flash,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,60,Flash,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,62,Flash,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,62,Flash,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,62,Flash,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,62,Flash,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,65,final flash,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],0,[],[]
10,65,final flash,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],0,[],[]
10,65,final flash,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],0,[],[]
10,65,final flash,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],0,[],[]
10,65,final flash,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],0,[],[]
10,65,final flash,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],0,[],[]
10,65,final flash,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],0,[],[]
10,65,final flash,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],0,[],[]
10,65,final flash,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],0,[],[]
10,65,final flash,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],0,[],[]
10,65,final flash,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],0,[],[]
10,65,final flash,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],0,[],[]
10,75,Projede Lavka,1,,,,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
10,75,Projede Lavka,2,,,,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
10,75,Projede Lavka,3,,,,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
10,75,Projede Lavka,4,,,,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
10,75,Projede Lavka,5,,,,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
10,75,Projede Lavka,6,,,,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
10,75,Projede Lavka,7,,,,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
10,75,Projede Lavka,8,,,,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
10,97,follow,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,97,follow,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,97,follow,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,97,follow,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,97,follow,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,97,follow,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,97,follow,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,97,follow,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,97,follow,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,97,follow,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,97,follow,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,97,follow,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
2,3,Prichod tanecniku,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
2,52,dialog,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,hard_only,4,"[""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""PAN""]",1,"[""DIM""]",0,[],[]
2,7,Jirka ze schodu u soklu - 1:50,101,,,,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
2,7,Jirka ze schodu u soklu - 1:50,102,,,,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
2,7,Jirka ze schodu u soklu - 1:50,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],0,[],[]
2,7,Jirka ze schodu u soklu - 1:50,201,,,,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
2,85.5,Muzikangti pryc jdou dolu,101,,,,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],0,[],[]
2,85.5,Muzikangti pryc jdou dolu,102,,,,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],0,[],[]
2,85.5,Muzikangti pryc jdou dolu,201,,,,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],0,[],[]
2,85.5,Muzikangti pryc jdou dolu,202,,,,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],0,[],[]
23,1,Cue 1,61,HotboxW8 1,14 Hotbox RGBW 8 channel,2.217,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
23,1,Cue 1,62,HotboxW8 2,14 Hotbox RGBW 8 channel,2.225,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
23,1,Cue 1,63,HotboxW8 3,14 Hotbox RGBW 8 channel,2.233,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
23,1,Cue 1,64,HotboxW8 4,14 Hotbox RGBW 8 channel,2.241,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
23,1,Cue 1,65,HotboxW8 5,14 Hotbox RGBW 8 channel,2.249,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
23,1,Cue 1,66,HotboxW8 6,14 Hotbox RGBW 8 channel,2.257,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
28,1,Cue 1,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
28,1,Cue 1,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
28,1,Cue 1,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
28,1,Cue 1,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
33,1,Cue 1,67,HotboxW8 1,14 Hotbox RGBW 8 channel,1.401,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",0,[],[]
10,1,lidi,13,,,,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",0,[],0,[],[]
10,36,9:46.888,13,,,,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",0,[],0,[],[]
10,36.5,koule pryc,13,,,,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",0,[],0,[],[]
10,77,kokain pro mikiho,14,,,,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,1,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,2,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,3,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,4,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,5,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,6,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,7,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,8,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,9,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,10,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,11,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,12,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,13,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,14,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,15,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,16,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,17,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,18,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,19,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,20,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,21,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,22,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,23,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,24,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,25,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,26,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,27,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,28,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,29,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,30,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,31,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,32,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,33,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,34,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,35,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,36,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,37,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,38,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,39,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,40,,,,hard_only,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",0,[],[]
2,10,Klek zjeveni,201,,,,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",1,"[""DIM""]",0,[],[]
2,10,Klek zjeveni,202,,,,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",1,"[""DIM""]",0,[],[]
2,20,Solo Zacatek Bert,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",0,[],0,[],[]
2,23,Vilda Dopredu MANUAL CROSS,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",1,"[""DIM""]",0,[],[]
2,24,Jonatanuv PAD,101,,,,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",1,"[""DIM""]",0,[],[]
2,24,Jonatanuv PAD,201,,,,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",1,"[""DIM""]",0,[],[]
2,27,Jonatan - ze svicky dopredu,201,,,,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",1,"[""DIM""]",0,[],[]
2,27,Jonatan - ze svicky dopredu,202,,,,hard_only,3,"[""PAN"", ""TILT"", ""ZOOM""]",1,"[""DIM""]",0,[],[]
