sequence_number,sequence_name,cue_number,cue_name,trigger,fade,delay,command,fixture_ids,fixture_details,references,preset_refs,effect_refs,group_refs,dimmer_value_count,hard_value_count,hard_value_attributes,hard_value_preview,source_file
10,Sequence 10,36,9:46.888,Timecode,,,,"[1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 21, 9, 10, 19, 20, 22, 23, 24, 25, 26, 27, 28, 111, 29, 30, 31, 32, 112, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 61, 62, 63, 64, 65, 66, 71, 72, 73, 74, 75, 76, 77, 78, 667]","[""1 | Fixture 1"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""11 | Fixture 11"", ""12 | Fixture 12"", ""13 | Fixture 13"", ""14 | Fixture 14"", ""15 | Fixture 15"", ""16 | Fixture 16"", ""17 | Fixture 17"", ""18 | Fixture 18"", ""21 | Fixture 21"", ""9 | Fixture 9"", ""10 | Fixture 10"", ""19 | Fixture 19"", ""20 | Fixture 20"", ""22 | Fixture 22"", ""23 | Fixture 23"", ""24 | Fixture 24"", ""25 | Fixture 25"", ""26 | Fixture 26"", ""27 | Fixture 27"", ""28 | Fixture 28"", ""111 | Fixture 111"", ""29 | Fixture 29"", ""30 | Fixture 30"", ""31 | Fixture 31"", ""32 | Fixture 32"", ""112 | Fixture 112"", ""41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001"", ""42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023"", ""43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045"", ""44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067"", ""45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089"", ""46 | RLB350M1 6 | 12 Robin LEDBeam 350 Mode 1 | 13.111"", ""47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001"", ""48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023"", ""49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045"", ""50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067"", ""51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089"", ""52 | RLB350M1 12 | 12 Robin LEDBeam 350 Mode 1 | 5.111"", ""61 | HotboxW8 1 | 14 Hotbox RGBW 8 channel | 2.217"", ""62 | HotboxW8 2 | 14 Hotbox RGBW 8 channel | 2.225"", ""63 | HotboxW8 3 | 14 Hotbox RGBW 8 channel | 2.233"", ""64 | HotboxW8 4 | 14 Hotbox RGBW 8 channel | 2.241"", ""65 | HotboxW8 5 | 14 Hotbox RGBW 8 channel | 2.249"", ""66 | HotboxW8 6 | 14 Hotbox RGBW 8 channel | 2.257"", ""71 | HelM1 1 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.001"", ""72 | HelM1 2 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.004"", ""73 | HelM1 3 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.007"", ""74 | HelM1 4 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.010"", ""75 | HelM1 5 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.013"", ""76 | HelM1 6 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.016"", ""77 | HelM1 7 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.019"", ""78 | HelM1 8 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.022"", ""667 | voko | 17 Arcsource 12 RGB 00 | 9.430""]","[""preset:0.45"", ""preset:0.31"", ""preset:0.50"", ""preset:0.57"", ""preset:0.41"", ""preset:0.56"", ""preset:0.26"", ""preset:0.34"", ""preset:0.49""]","[""preset:0.26"", ""preset:0.31"", ""preset:0.34"", ""preset:0.41"", ""preset:0.45"", ""preset:0.49"", ""preset:0.50"", ""preset:0.56"", ""preset:0.57""]",[],[],27,75,"[""ANIMATIONINDEXROTATE"", ""ANIMATIONWHEEL"", ""BLADE1A"", ""BLADE1B"", ""BLADE2A"", ""BLADE2B"", ""BLADE3A"", ""BLADE3B"", ""BLADE4A"", ""BLADE4B"", ""COLORMIXER"", ""COLORMIXMSPEED"", ""COLORMIXMSPEED2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTO"", ""EFFECTINDEXROTATE"", ""EFFECTMACROS"", ""EFFECTWHEEL"", ""FIXTUREGLOBALRESET"", ""GOBO1"", ""GOBO2"", ""GOBO2_POS"", ""INTENSITYMACROS"", ""IRIS"", ""PAN"", ""POSITIONMSPEED"", ""PWMFREQUENCY"", ""PWMFREQUENCYADJUST"", ""SHAPER ROT"", ""TILT"", ""ZOOM"", ""ZOOMMSPEED""]","[{""attribute"": ""PAN"", ""raw_value"": ""-31.86"", ""fixture_id"": 13}, {""attribute"": ""TILT"", ""raw_value"": ""-53.62"", ""fixture_id"": 13}, {""attribute"": ""ZOOM"", ""raw_value"": ""100.00"", ""fixture_id"": 13}, {""attribute"": ""GOBO2"", ""raw_value"": ""0.00"", ""fixture_id"": 14}, {""attribute"": ""EFFECTWHEEL"", ""raw_value"": ""0.00"", ""fixture_id"": 14}, {""attribute"": ""POSITIONMSPEED"", ""raw_value"": ""0.00"", ""fixture_id"": 14}, {""attribute"": ""FIXTUREGLOBALRESET"", ""raw_value"": ""0.00"", ""fixture_id"": 14}, {""attribute"": ""PWMFREQUENCY"", ""raw_value"": ""0.00"", ""fixture_id"": 14}, {""attribute"": ""PWMFREQUENCYADJUST"", ""raw_value"": ""50.20"", ""fixture_id"": 14}, {""attribute"": ""INTENSITYMACROS"", ""raw_value"": ""0.00"", ""fixture_id"": 14}, {""attribute"": ""CTO"", ""raw_value"": ""0.00"", ""fixture_id"": 14}, {""attribute"": ""COLORMIXER"", ""raw_value"": ""0.00"", ""fixture_id"": 14}, {""attribute"": ""COLORMIXMSPEED"", ""raw_value"": ""0.00"", ""fixture_id"": 14}, {""attribute"": ""COLORMIXMSPEED2"", ""raw_value"": ""0.00"", ""fixture_id"": 14}, {""attribute"": ""ZOOMMSPEED"", ""raw_value"": ""0.00"", ""fixture_id"": 14}, {""attribute"": ""ANIMATIONWHEEL"", ""raw_value"": ""0.00"", ""fixture_id"": 14}, {""attribute"": ""ANIMATIONINDEXROTATE"", ""raw_value"": ""50.20"", ""fixture_id"": 14}, {""attribute"": ""EFFECTMACROS"", ""raw_value"": ""0.00"", ""fixture_id"": 14}, {""attribute"": ""GOBO1"", ""raw_value"": ""0.00"", ""fixture_id"": 14}, {""attribute"": ""GOBO2_POS"", ""raw_value"": ""50.20"", ""fixture_id"": 14}]",exports\Studio54_main_sequences.xml
10,Sequence 10,36.5,koule pryc,Timecode,,,,"[1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 21, 9, 10, 19, 20, 22, 23, 24, 25, 26, 27, 28, 111, 29, 30, 31, 32, 112, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 61, 62, 67, 63, 64, 65, 66, 71, 72, 73, 74, 75, 76, 77, 78, 667]","[""1 | Fixture 1"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""11 | Fixture 11"", ""12 | Fixture 12"", ""13 | Fixture 13"", ""14 | Fixture 14"", ""15 | Fixture 15"", ""16 | Fixture 16"", ""17 | Fixture 17"", ""18 | Fixture 18"", ""21 | Fixture 21"", ""9 | Fixture 9"", ""10 | Fixture 10"", ""19 | Fixture 19"", ""20 | Fixture 20"", ""22 | Fixture 22"", ""23 | Fixture 23"", ""24 | Fixture 24"", ""25 | Fixture 25"", ""26 | Fixture 26"", ""27 | Fixture 27"", ""28 | Fixture 28"", ""111 | Fixture 111"", ""29 | Fixture 29"", ""30 | Fixture 30"", ""31 | Fixture 31"", ""32 | Fixture 32"", ""112 | Fixture 112"", ""41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001"", ""42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023"", ""43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045"", ""44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067"", ""45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089"", ""46 | RLB350M1 6 | 12 Robin LEDBeam 350 Mode 1 | 13.111"", ""47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001"", ""48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023"", ""49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045"", ""50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067"", ""51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089"", ""52 | RLB350M1 12 | 12 Robin LEDBeam 350 Mode 1 | 5.111"", ""61 | HotboxW8 1 | 14 Hotbox RGBW 8 channel | 2.217"", ""62 | HotboxW8 2 | 14 Hotbox RGBW 8 channel | 2.225"", ""67 | HotboxW8 1 | 14 Hotbox RGBW 8 channel | 1.401"", ""63 | HotboxW8 3 | 14 Hotbox RGBW 8 channel | 2.233"", ""64 | HotboxW8 4 | 14 Hotbox RGBW 8 channel | 2.241"", ""65 | HotboxW8 5 | 14 Hotbox RGBW 8 channel | 2.249"", ""66 | HotboxW8 6 | 14 Hotbox RGBW 8 channel | 2.257"", ""71 | HelM1 1 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.001"", ""72 | HelM1 2 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.004"", ""73 | HelM1 3 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.007"", ""74 | HelM1 4 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.010"", ""75 | HelM1 5 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.013"", ""76 | HelM1 6 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.016"", ""77 | HelM1 7 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.019"", ""78 | HelM1 8 | 16 Helios Tube 1: RGB - 1 Pixel - Strobe Off | 14.022"", ""667 | voko | 17 Arcsource 12 RGB 00 | 9.430""]","[""preset:0.45"", ""preset:0.31"", ""preset:0.47"", ""preset:0.57"", ""preset:0.41"", ""preset:0.56"", ""preset:0.26"", ""preset:0.34"", ""preset:0.90"", ""preset:0.49""]","[""preset:0.26"", ""preset:0.31"", ""preset:0.34"", ""preset:0.41"", ""preset:0.45"", ""preset:0.47"", ""preset:0.49"", ""preset:0.56"", ""preset:0.57"", ""preset:0.90""]",[],[],51,19,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""PAN"", ""TILT"", ""ZOOM""]","[{""attribute"": ""PAN"", ""raw_value"": ""-31.86"", ""fixture_id"": 13}, {""attribute"": ""TILT"", ""raw_value"": ""-53.62"", ""fixture_id"": 13}, {""attribute"": ""ZOOM"", ""raw_value"": ""100.00"", ""fixture_id"": 13}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""23.93"", ""fixture_id"": 61}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""30.85"", ""fixture_id"": 61}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""100.00"", ""fixture_id"": 61}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""0.00"", ""fixture_id"": 61}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""23.93"", ""fixture_id"": 62}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""30.85"", ""fixture_id"": 62}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""100.00"", ""fixture_id"": 62}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""0.00"", ""fixture_id"": 62}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""23.93"", ""fixture_id"": 63}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""30.85"", ""fixture_id"": 63}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""100.00"", ""fixture_id"": 63}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""0.00"", ""fixture_id"": 63}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""23.93"", ""fixture_id"": 64}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""30.85"", ""fixture_id"": 64}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""100.00"", ""fixture_id"": 64}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""0.00"", ""fixture_id"": 64}]",exports\Studio54_main_sequences.xml
10,Sequence 10,36.6,signal,Time,,,,[67],"[""67 | HotboxW8 1 | 14 Hotbox RGBW 8 channel | 1.401""]",[],[],[],[],1,0,[],[],exports\Studio54_main_sequences.xml
10,Sequence 10,37,kruhy se rusi,Timecode,,,,"[1, 2, 3, 4, 5, 6, 7, 8, 14, 15, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]","[""1 | Fixture 1"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""14 | Fixture 14"", ""15 | Fixture 15"", ""41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001"", ""42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023"", ""43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045"", ""44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067"", ""45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089"", ""46 | RLB350M1 6 | 12 Robin LEDBeam 350 Mode 1 | 13.111"", ""47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001"", ""48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023"", ""49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045"", ""50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067"", ""51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089"", ""52 | RLB350M1 12 | 12 Robin LEDBeam 350 Mode 1 | 5.111""]",[],[],[],[],18,0,[],[],exports\Studio54_main_sequences.xml
10,Sequence 10,38,kejs,Timecode,,,,"[1, 2, 3, 5, 6, 7, 15, 21, 4, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 41, 42, 43, 44, 45, 47, 48, 49, 50, 51]","[""1 | Fixture 1"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""15 | Fixture 15"", ""21 | Fixture 21"", ""4 | Fixture 4"", ""8 | Fixture 8"", ""9 | Fixture 9"", ""10 | Fixture 10"", ""11 | Fixture 11"", ""12 | Fixture 12"", ""13 | Fixture 13"", ""14 | Fixture 14"", ""16 | Fixture 16"", ""17 | Fixture 17"", ""18 | Fixture 18"", ""19 | Fixture 19"", ""20 | Fixture 20"", ""22 | Fixture 22"", ""23 | Fixture 23"", ""24 | Fixture 24"", ""25 | Fixture 25"", ""26 | Fixture 26"", ""41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001"", ""42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023"", ""43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045"", ""44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067"", ""45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089"", ""47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001"", ""48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023"", ""49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045"", ""50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067"", ""51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089""]","[""preset:0.63"", ""preset:0.62""]","[""preset:0.62"", ""preset:0.63""]",[],[],22,0,[],[],exports\Studio54_main_sequences.xml
10,Sequence 10,39,catwalk,Timecode,2,,,"[1, 2, 3, 5, 6, 7, 41, 42, 43, 44, 45, 47, 48, 49, 50, 51, 4, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18]","[""1 | Fixture 1"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001"", ""42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023"", ""43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045"", ""44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067"", ""45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089"", ""47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001"", ""48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023"", ""49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045"", ""50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067"", ""51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089"", ""4 | Fixture 4"", ""8 | Fixture 8"", ""9 | Fixture 9"", ""11 | Fixture 11"", ""12 | Fixture 12"", ""13 | Fixture 13"", ""14 | Fixture 14"", ""15 | Fixture 15"", ""16 | Fixture 16"", ""17 | Fixture 17"", ""18 | Fixture 18""]",[],[],[],[],23,1,"[""basic_fade""]","[{""attribute"": ""basic_fade"", ""raw_value"": ""2.00"", ""fixture_id"": null}]",exports\Studio54_main_sequences.xml
10,Sequence 10,40,Flash,Timecode,,,,"[1, 5, 41, 42, 47, 48]","[""1 | Fixture 1"", ""5 | Fixture 5"", ""41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001"", ""42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023"", ""47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001"", ""48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023""]",[],[],[],[],8,32,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]","[{""attribute"": ""COLORRGB1"", ""raw_value"": ""99.40"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""99.40"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""99.40"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""100.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB31"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB32"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB33"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB35"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""99.40"", ""fixture_id"": 5}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""99.40"", ""fixture_id"": 5}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""99.40"", ""fixture_id"": 5}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""100.00"", ""fixture_id"": 5}, {""attribute"": ""COLORRGB31"", ""raw_value"": ""0.00"", ""fixture_id"": 5}, {""attribute"": ""COLORRGB32"", ""raw_value"": ""0.00"", ""fixture_id"": 5}, {""attribute"": ""COLORRGB33"", ""raw_value"": ""0.00"", ""fixture_id"": 5}, {""attribute"": ""COLORRGB35"", ""raw_value"": ""0.00"", ""fixture_id"": 5}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""97.02"", ""fixture_id"": 41}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""97.02"", ""fixture_id"": 41}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""97.02"", ""fixture_id"": 41}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""100.00"", ""fixture_id"": 41}]",exports\Studio54_main_sequences.xml
10,Sequence 10,41,catwalk,Time,0.05,,,"[1, 2, 3, 5, 6, 7, 41, 42, 43, 44, 45, 47, 48, 49, 50, 51, 4, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18]","[""1 | Fixture 1"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001"", ""42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023"", ""43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045"", ""44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067"", ""45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089"", ""47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001"", ""48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023"", ""49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045"", ""50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067"", ""51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089"", ""4 | Fixture 4"", ""8 | Fixture 8"", ""9 | Fixture 9"", ""11 | Fixture 11"", ""12 | Fixture 12"", ""13 | Fixture 13"", ""14 | Fixture 14"", ""15 | Fixture 15"", ""16 | Fixture 16"", ""17 | Fixture 17"", ""18 | Fixture 18""]","[""preset:0.45"", ""preset:0.34""]","[""preset:0.34"", ""preset:0.45""]",[],[],23,1,"[""basic_fade""]","[{""attribute"": ""basic_fade"", ""raw_value"": ""0.05"", ""fixture_id"": null}]",exports\Studio54_main_sequences.xml
10,Sequence 10,42,Flash,Timecode,,,,"[1, 5, 41, 42, 47, 48]","[""1 | Fixture 1"", ""5 | Fixture 5"", ""41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001"", ""42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023"", ""47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001"", ""48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023""]",[],[],[],[],8,32,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]","[{""attribute"": ""COLORRGB1"", ""raw_value"": ""99.40"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""99.40"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""99.40"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""100.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB31"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB32"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB33"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB35"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""99.40"", ""fixture_id"": 5}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""99.40"", ""fixture_id"": 5}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""99.40"", ""fixture_id"": 5}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""100.00"", ""fixture_id"": 5}, {""attribute"": ""COLORRGB31"", ""raw_value"": ""0.00"", ""fixture_id"": 5}, {""attribute"": ""COLORRGB32"", ""raw_value"": ""0.00"", ""fixture_id"": 5}, {""attribute"": ""COLORRGB33"", ""raw_value"": ""0.00"", ""fixture_id"": 5}, {""attribute"": ""COLORRGB35"", ""raw_value"": ""0.00"", ""fixture_id"": 5}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""97.02"", ""fixture_id"": 41}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""97.02"", ""fixture_id"": 41}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""97.02"", ""fixture_id"": 41}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""100.00"", ""fixture_id"": 41}]",exports\Studio54_main_sequences.xml
10,Sequence 10,43,catwalk,Time,0.05,,,"[1, 2, 3, 5, 6, 7, 41, 42, 43, 44, 45, 47, 48, 49, 50, 51, 4, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18]","[""1 | Fixture 1"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001"", ""42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023"", ""43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045"", ""44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067"", ""45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089"", ""47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001"", ""48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023"", ""49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045"", ""50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067"", ""51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089"", ""4 | Fixture 4"", ""8 | Fixture 8"", ""9 | Fixture 9"", ""11 | Fixture 11"", ""12 | Fixture 12"", ""13 | Fixture 13"", ""14 | Fixture 14"", ""15 | Fixture 15"", ""16 | Fixture 16"", ""17 | Fixture 17"", ""18 | Fixture 18""]","[""preset:0.45"", ""preset:0.34""]","[""preset:0.34"", ""preset:0.45""]",[],[],23,1,"[""basic_fade""]","[{""attribute"": ""basic_fade"", ""raw_value"": ""0.05"", ""fixture_id"": null}]",exports\Studio54_main_sequences.xml
