preset_number,preset_type,preset_xml_index,preset_name,fixture_id,fixture_name,fixture_type,fixture_patch,attribute,raw_value,value_type,reference_target,source_file
0.38,0,37,animacnigobo,17,,,,CTO,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,COLORMIXER,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,COLORMIXMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,COLORMIXMSPEED2,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,ZOOMMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,ANIMATIONWHEEL,100.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,ANIMATIONINDEXROTATE,45.20,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,EFFECTMACROS,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,GOBO1,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,GOBO2_POS,61.70,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,EFFECTINDEXROTATE,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,FROST,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,IRIS,70.31,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,ZOOM,76.30,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,FOCUS,57.50,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,SHAPER ROT,50.20,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,BLADE1A,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,BLADE1B,36.50,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,BLADE2A,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,BLADE2B,50.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,BLADE3A,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,BLADE3B,50.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,BLADE4A,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,BLADE4B,50.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,17,,,,SHUTTER,18.95,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,DIM,100.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,GOBO2,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,EFFECTWHEEL,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,PAN,-20.52,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,TILT,54.04,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,POSITIONMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,FIXTUREGLOBALRESET,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,PWMFREQUENCY,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,PWMFREQUENCYADJUST,50.20,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,INTENSITYMACROS,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,COLOR1,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,COLOR2,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,COLORRGB1,45.58,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,COLORRGB2,58.78,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,COLORRGB3,100.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,CTO,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,COLORMIXER,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,COLORMIXMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,COLORMIXMSPEED2,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,ZOOMMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,ANIMATIONWHEEL,100.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,ANIMATIONINDEXROTATE,45.20,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,EFFECTMACROS,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,GOBO1,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,GOBO2_POS,61.70,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,EFFECTINDEXROTATE,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,FROST,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,IRIS,70.31,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,ZOOM,76.30,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,FOCUS,57.50,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,SHAPER ROT,50.20,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,BLADE1A,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,BLADE1B,36.50,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,BLADE2A,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,BLADE2B,50.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,BLADE3A,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,BLADE3B,50.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,BLADE4A,0.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,BLADE4B,50.00,hard,,exports\Studio54_preset_0.xml
0.38,0,37,animacnigobo,18,,,,SHUTTER,18.95,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,11,,,,DIM,100.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,11,,,,GOBO2,19.78,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,11,,,,PAN,-14.04,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,11,,,,TILT,-53.76,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,11,,,,COLOR1,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,11,,,,COLOR2,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,11,,,,COLORRGB1,100.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,11,,,,COLORRGB2,99.27,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,11,,,,COLORRGB3,3.99,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,11,,,,GOBO1,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,11,,,,GOBO2_POS,61.70,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,11,,,,IRIS,70.31,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,11,,,,ZOOM,76.30,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,11,,,,FOCUS,30.50,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,11,,,,SHUTTER,18.95,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,12,,,,DIM,100.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,12,,,,GOBO2,19.78,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,12,,,,PAN,19.71,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,12,,,,TILT,54.04,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,12,,,,COLOR1,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,12,,,,COLOR2,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,12,,,,COLORRGB1,100.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,12,,,,COLORRGB2,99.27,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,12,,,,COLORRGB3,3.99,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,12,,,,GOBO1,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,12,,,,GOBO2_POS,61.70,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,12,,,,IRIS,70.31,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,12,,,,ZOOM,76.30,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,12,,,,FOCUS,30.50,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,12,,,,SHUTTER,18.95,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,13,,,,DIM,100.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,13,,,,GOBO2,19.78,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,13,,,,PAN,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,13,,,,TILT,-53.76,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,13,,,,COLOR1,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,13,,,,COLOR2,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,13,,,,COLORRGB1,100.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,13,,,,COLORRGB2,99.27,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,13,,,,COLORRGB3,3.99,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,13,,,,GOBO1,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,13,,,,GOBO2_POS,61.70,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,13,,,,IRIS,70.31,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,13,,,,ZOOM,76.30,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,13,,,,FOCUS,30.50,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,13,,,,SHUTTER,18.95,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,DIM,100.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,GOBO2,19.78,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,EFFECTWHEEL,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,PAN,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,TILT,-29.40,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,POSITIONMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,FIXTUREGLOBALRESET,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,PWMFREQUENCY,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,PWMFREQUENCYADJUST,50.20,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,INTENSITYMACROS,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,COLOR1,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,COLOR2,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,COLORRGB1,100.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,COLORRGB2,99.27,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,COLORRGB3,3.99,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,CTO,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,COLORMIXER,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,COLORMIXMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,COLORMIXMSPEED2,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,ZOOMMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,ANIMATIONWHEEL,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,ANIMATIONINDEXROTATE,50.20,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,EFFECTMACROS,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,GOBO1,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,GOBO2_POS,62.20,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,EFFECTINDEXROTATE,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,FROST,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,IRIS,70.31,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,ZOOM,89.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,FOCUS,30.50,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,SHAPER ROT,50.20,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,BLADE1A,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,BLADE1B,50.20,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,BLADE2A,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,BLADE2B,50.20,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,BLADE3A,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,BLADE3B,50.20,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,BLADE4A,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,BLADE4B,50.20,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,14,,,,SHUTTER,18.95,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,15,,,,DIM,100.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,15,,,,GOBO2,19.78,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,15,,,,PAN,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,15,,,,TILT,36.96,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,15,,,,COLOR1,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,15,,,,COLOR2,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,15,,,,COLORRGB1,100.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,15,,,,COLORRGB2,99.27,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,15,,,,COLORRGB3,3.99,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,15,,,,GOBO1,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,15,,,,GOBO2_POS,61.70,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,15,,,,IRIS,70.31,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,15,,,,ZOOM,89.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,15,,,,FOCUS,30.50,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,15,,,,SHUTTER,18.95,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,16,,,,DIM,100.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,16,,,,GOBO2,19.78,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,16,,,,PAN,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,16,,,,TILT,54.04,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,16,,,,COLOR1,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,16,,,,COLOR2,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,16,,,,COLORRGB1,100.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,16,,,,COLORRGB2,99.27,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,16,,,,COLORRGB3,3.99,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,16,,,,GOBO1,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,16,,,,GOBO2_POS,61.70,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,16,,,,IRIS,70.31,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,16,,,,ZOOM,76.30,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,16,,,,FOCUS,30.50,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,16,,,,SHUTTER,18.95,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,17,,,,DIM,100.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,17,,,,GOBO2,19.78,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,17,,,,PAN,14.04,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,17,,,,TILT,-53.76,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,17,,,,COLOR1,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,17,,,,COLOR2,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,17,,,,COLORRGB1,100.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,17,,,,COLORRGB2,99.27,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,17,,,,COLORRGB3,3.99,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,17,,,,GOBO1,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,17,,,,GOBO2_POS,61.70,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,17,,,,IRIS,70.31,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,17,,,,ZOOM,76.30,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,17,,,,FOCUS,30.50,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,17,,,,SHUTTER,18.95,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,18,,,,DIM,100.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,18,,,,GOBO2,19.78,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,18,,,,PAN,-20.52,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,18,,,,TILT,54.04,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,18,,,,COLOR1,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,18,,,,COLOR2,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,18,,,,COLORRGB1,100.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,18,,,,COLORRGB2,99.27,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,18,,,,COLORRGB3,3.99,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,18,,,,GOBO1,0.00,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,18,,,,GOBO2_POS,61.70,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,18,,,,IRIS,70.31,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,18,,,,ZOOM,76.30,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,18,,,,FOCUS,30.50,hard,,exports\Studio54_preset_0.xml
0.39,0,38,gobo,18,,,,SHUTTER,18.95,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,21,,,,DIM,100.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,21,,,,PANROTATE,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,21,,,,PAN,-0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,21,,,,TILT,87.86,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,21,,,,POSITIONMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,21,,,,CONTROL,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,21,,,,LEDFREQUENCY,1.91,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,21,,,,LEDFREQUENCYADJUSTING,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,21,,,,COLORMIXMODE,17.65,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,21,,,,ZOOM,97.50,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,21,,,,SHUTTER,12.45,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,21,,,,COLORMACROS,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,21,,,,COLORRGB1,7.97,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,21,,,,COLORRGB2,6.61,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,21,,,,COLORRGB3,96.30,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,21,,,,COLORRGB5,27.64,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,21,,,,CTO,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,21,,,,COLORRGB1,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,21,,,,COLORRGB2,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,21,,,,COLORRGB3,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,21,,,,COLORRGB5,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,21,,,,FLOWEREFFECT,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,22,,,,DIM,100.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,22,,,,PANROTATE,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,22,,,,PAN,-0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,22,,,,TILT,87.86,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,22,,,,POSITIONMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,22,,,,CONTROL,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,22,,,,LEDFREQUENCY,1.91,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,22,,,,LEDFREQUENCYADJUSTING,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,22,,,,COLORMIXMODE,17.65,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,22,,,,ZOOM,97.50,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,22,,,,SHUTTER,12.45,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,22,,,,COLORMACROS,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,22,,,,COLORRGB1,7.97,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,22,,,,COLORRGB2,6.61,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,22,,,,COLORRGB3,96.30,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,22,,,,COLORRGB5,27.64,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,22,,,,CTO,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,22,,,,COLORRGB1,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,22,,,,COLORRGB2,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,22,,,,COLORRGB3,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,22,,,,COLORRGB5,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,22,,,,FLOWEREFFECT,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,23,,,,DIM,100.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,23,,,,PANROTATE,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,23,,,,PAN,-0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,23,,,,TILT,87.86,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,23,,,,POSITIONMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,23,,,,CONTROL,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,23,,,,LEDFREQUENCY,1.91,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,23,,,,LEDFREQUENCYADJUSTING,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,23,,,,COLORMIXMODE,17.65,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,23,,,,ZOOM,97.50,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,23,,,,SHUTTER,12.45,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,23,,,,COLORMACROS,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,23,,,,COLORRGB1,7.97,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,23,,,,COLORRGB2,6.61,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,23,,,,COLORRGB3,96.30,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,23,,,,COLORRGB5,27.64,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,23,,,,CTO,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,23,,,,COLORRGB1,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,23,,,,COLORRGB2,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,23,,,,COLORRGB3,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,23,,,,COLORRGB5,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,23,,,,FLOWEREFFECT,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,24,,,,DIM,100.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,24,,,,PANROTATE,0.00,hard,,exports\Studio54_preset_0.xml
0.40,0,39,tetra vstup,24,,,,PAN,-0.00,hard,,exports\Studio54_preset_0.xml
