sequence_number,sequence_name,cue_number,cue_name,attribute,raw_value,value_type,fixture_id,fixture_name,fixture_type,fixture_patch,reference_target,flags,source_path,is_hard_value,is_dimmer_value,source_file
2,qju,4,Hudba,COLORRGB3,26.78,preset_ref,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,preset:0.66,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,COLORRGB5,76.64,preset_ref,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,preset:0.66,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,CTC,0.00,preset_ref,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,preset:0.66,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,COLORMIXMODE,29.20,preset_ref,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,preset:0.66,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,PIXELEFFECTS,0.00,preset_ref,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,preset:0.66,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,PIXELEFFECTSSPEED,0.00,preset_ref,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,preset:0.66,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,PIXELEFFECTSFADE,0.00,preset_ref,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,preset:0.66,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,ZOOM,52.50,preset_ref,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,preset:0.66,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,SHUTTER,18.90,preset_ref,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,preset:0.66,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,DIM,0.00,hard,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,,[],Cue/CueDatas/CueData,False,True,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,DIM,0.00,hard,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,,[],Cue/CueDatas/CueData,False,True,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,DIM,0.00,hard,201,,,,,[],Cue/CueDatas/CueData,False,True,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,DIM,0.00,hard,202,,,,,[],Cue/CueDatas/CueData,False,True,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,PAN,-18.09,preset_ref,202,,,,preset:0.18,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,TILT,109.25,preset_ref,202,,,,preset:0.18,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,POSITIONMSPEED,0.00,preset_ref,202,,,,preset:0.18,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,LAMPCONTROL,0.00,preset_ref,202,,,,preset:0.18,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,COLORMIXER,0.00,preset_ref,202,,,,preset:0.18,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,COLORRGB1,2.94,preset_ref,202,,,,preset:0.18,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,COLORRGB2,14.06,preset_ref,202,,,,preset:0.18,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,COLORRGB3,24.22,preset_ref,202,,,,preset:0.18,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,COLORRGB5,79.49,preset_ref,202,,,,preset:0.18,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,CTC,0.00,preset_ref,202,,,,preset:0.18,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,COLORMIXMODE,29.20,preset_ref,202,,,,preset:0.18,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,PIXELEFFECTS,0.00,preset_ref,202,,,,preset:0.18,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,PIXELEFFECTSSPEED,0.00,preset_ref,202,,,,preset:0.18,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,PIXELEFFECTSFADE,0.00,preset_ref,202,,,,preset:0.18,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,ZOOM,43.50,preset_ref,202,,,,preset:0.18,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,SHUTTER,18.90,preset_ref,202,,,,preset:0.18,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,DIM,100.00,hard,202,,,,,[],Cue/CueDatas/CueData,False,True,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,COLORRGB1,79.49,hard,202,,,,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,COLORRGB2,90.21,hard,202,,,,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,COLORRGB3,100.00,hard,202,,,,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,COLORRGB5,0.00,hard,202,,,,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,4,Hudba,basic_fade,15.00,hard,,,,,,"[""timing""]",Cue/CuePart,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,5,Astera -jonatan s mantrou,text,"Jirka audio ""VYTRVAT""",hard,,,,,,[],Cue/InfoItems/Info,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,5,Astera -jonatan s mantrou,basic_fade,9.00,hard,,,,,,"[""timing""]",Cue/CuePart,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,DIM,99.25,preset_ref,101,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,PAN,0.00,preset_ref,101,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,TILT,103.50,preset_ref,101,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,POSITIONMSPEED,0.00,preset_ref,101,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,LAMPCONTROL,0.00,preset_ref,101,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORMIXER,0.00,preset_ref,101,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORRGB1,2.91,preset_ref,101,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORRGB2,14.33,preset_ref,101,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORRGB3,25.07,preset_ref,101,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORRGB5,78.63,preset_ref,101,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,CTC,0.00,preset_ref,101,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORMIXMODE,29.20,preset_ref,101,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,PIXELEFFECTS,0.00,preset_ref,101,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,PIXELEFFECTSSPEED,0.00,preset_ref,101,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,PIXELEFFECTSFADE,0.00,preset_ref,101,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,ZOOM,43.50,preset_ref,101,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,SHUTTER,18.90,preset_ref,101,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,PAN,-24.30,hard,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,TILT,113.85,hard,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORRGB1,1.96,hard,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORRGB2,9.66,hard,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORRGB3,46.15,hard,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORRGB5,57.26,hard,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,ZOOM,70.00,hard,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,DIM,33.00,preset_ref,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,PAN,48.60,preset_ref,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,TILT,-92.00,preset_ref,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,POSITIONMSPEED,0.00,preset_ref,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,LAMPCONTROL,0.00,preset_ref,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORMIXER,0.00,preset_ref,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORRGB1,0.00,preset_ref,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORRGB2,1.90,preset_ref,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORRGB3,25.07,preset_ref,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORRGB5,74.93,preset_ref,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,CTC,0.00,preset_ref,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORMIXMODE,29.20,preset_ref,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,PIXELEFFECTS,0.00,preset_ref,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,PIXELEFFECTSSPEED,0.00,preset_ref,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,PIXELEFFECTSFADE,0.00,preset_ref,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,ZOOM,50.00,preset_ref,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,SHUTTER,18.90,preset_ref,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,DIM,33.00,preset_ref,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,PAN,-54.00,preset_ref,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,TILT,-92.00,preset_ref,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,POSITIONMSPEED,0.00,preset_ref,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,LAMPCONTROL,0.00,preset_ref,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORMIXER,0.00,preset_ref,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORRGB1,0.00,preset_ref,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORRGB2,1.90,preset_ref,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORRGB3,25.07,preset_ref,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORRGB5,74.93,preset_ref,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,CTC,0.00,preset_ref,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORMIXMODE,29.20,preset_ref,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,PIXELEFFECTS,0.00,preset_ref,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,PIXELEFFECTSSPEED,0.00,preset_ref,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,PIXELEFFECTSFADE,0.00,preset_ref,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,ZOOM,79.50,preset_ref,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,SHUTTER,18.90,preset_ref,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,preset:0.19,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,DIM,100.00,preset_ref,201,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,PAN,-1.08,preset_ref,201,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,TILT,103.50,preset_ref,201,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,POSITIONMSPEED,0.00,preset_ref,201,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,LAMPCONTROL,0.00,preset_ref,201,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORMIXER,0.00,preset_ref,201,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORRGB1,2.91,preset_ref,201,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORRGB2,14.33,preset_ref,201,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORRGB3,25.07,preset_ref,201,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORRGB5,78.63,preset_ref,201,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,CTC,0.00,preset_ref,201,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,COLORMIXMODE,29.20,preset_ref,201,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,PIXELEFFECTS,0.00,preset_ref,201,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,PIXELEFFECTSSPEED,0.00,preset_ref,201,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,PIXELEFFECTSFADE,0.00,preset_ref,201,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,ZOOM,43.50,preset_ref,201,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,SHUTTER,18.90,preset_ref,201,,,,preset:0.17,[],Cue/CueDatas/CueData,False,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,PAN,6.75,hard,202,,,,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,TILT,104.65,hard,202,,,,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,6,Jonatan odchazi z hejna - 1:26,basic_fade,15.00,hard,,,,,,"[""timing""]",Cue/CuePart,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,DIM,100.00,hard,101,,,,,[],Cue/CueDatas/CueData,False,True,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,COLORRGB1,2.21,hard,101,,,,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,COLORRGB2,27.95,hard,101,,,,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,COLORRGB3,44.16,hard,101,,,,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,COLORRGB5,59.54,hard,101,,,,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,COLORRGB1,59.54,hard,101,,,,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,COLORRGB2,84.37,hard,101,,,,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,COLORRGB3,100.00,hard,101,,,,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,COLORRGB5,0.00,hard,101,,,,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,DIM,100.00,hard,102,,,,,[],Cue/CueDatas/CueData,False,True,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,COLORRGB1,2.21,hard,102,,,,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,COLORRGB2,27.95,hard,102,,,,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,COLORRGB3,44.16,hard,102,,,,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,COLORRGB5,59.54,hard,102,,,,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,COLORRGB1,3.35,hard,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,COLORRGB2,2.63,hard,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,COLORRGB3,26.50,hard,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,COLORRGB5,76.92,hard,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,ZOOM,67.00,hard,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,COLORRGB1,2.21,hard,201,,,,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,COLORRGB2,27.95,hard,201,,,,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,COLORRGB3,44.16,hard,201,,,,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
2,qju,7,Jirka ze schodu u soklu - 1:50,COLORRGB5,59.54,hard,201,,,,,[],Cue/CueDatas/CueData,True,False,exports\Tram_Analyz_main_sequences.xml
