sequence_number,cue_number,cue_name,fixture_id,fixture_name,fixture_type,fixture_patch,control_mode,hard_attribute_count,hard_attributes,dimmer_attribute_count,dimmer_attributes,preset_ref_count,preset_refs,preset_types
11,113,lidi,14,Esprite 4,11 Robin Esprite Mode 2,3.043,mixed,6,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""INTENSITYMACROS""]",1,"[""DIM""]",1,"[""0.39""]","[""0""]"
11,114,8:15.150,27,,,,mixed,6,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""PAN"", ""TILT""]",1,"[""DIM""]",1,"[""0.56""]","[""0""]"
27,1,Cue 1,21,,,,mixed,6,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""PAN"", ""TILT""]",1,"[""DIM""]",1,"[""0.41""]","[""0""]"
27,1,Cue 1,22,,,,mixed,6,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""PAN"", ""TILT""]",1,"[""DIM""]",1,"[""0.41""]","[""0""]"
27,1,Cue 1,23,,,,mixed,6,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""PAN"", ""TILT""]",1,"[""DIM""]",1,"[""0.41""]","[""0""]"
27,1,Cue 1,24,,,,mixed,6,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""PAN"", ""TILT""]",1,"[""DIM""]",1,"[""0.41""]","[""0""]"
27,1,Cue 1,25,,,,mixed,6,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""PAN"", ""TILT""]",1,"[""DIM""]",1,"[""0.41""]","[""0""]"
27,1,Cue 1,26,,,,mixed,6,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""PAN"", ""TILT""]",1,"[""DIM""]",1,"[""0.41""]","[""0""]"
11,113,lidi,17,Esprite 7,11 Robin Esprite Mode 2,4.133,mixed,5,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",4,"[""0.39"", ""0.86"", ""0.92"", ""0.95""]","[""0""]"
11,113,lidi,11,Esprite 1,11 Robin Esprite Mode 2,2.133,mixed,5,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",3,"[""0.39"", ""0.86"", ""0.95""]","[""0""]"
11,113,lidi,12,Esprite 2,11 Robin Esprite Mode 2,2.175,mixed,5,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",3,"[""0.39"", ""0.86"", ""0.95""]","[""0""]"
11,113,lidi,16,Esprite 6,11 Robin Esprite Mode 2,3.127,mixed,5,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",3,"[""0.39"", ""0.86"", ""0.95""]","[""0""]"
11,113,lidi,18,Esprite 8,11 Robin Esprite Mode 2,4.175,mixed,5,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",3,"[""0.39"", ""0.93"", ""0.95""]","[""0""]"
11,112,DIKY,11,Esprite 1,11 Robin Esprite Mode 2,2.133,mixed,5,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",2,"[""0.39"", ""0.95""]","[""0""]"
11,112,DIKY,12,Esprite 2,11 Robin Esprite Mode 2,2.175,mixed,5,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",2,"[""0.39"", ""0.95""]","[""0""]"
11,112,DIKY,13,Esprite 3,11 Robin Esprite Mode 2,3.001,mixed,5,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",2,"[""0.39"", ""0.95""]","[""0""]"
11,112,DIKY,16,Esprite 6,11 Robin Esprite Mode 2,3.127,mixed,5,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",2,"[""0.39"", ""0.95""]","[""0""]"
11,112,DIKY,17,Esprite 7,11 Robin Esprite Mode 2,4.133,mixed,5,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",2,"[""0.39"", ""0.95""]","[""0""]"
11,112,DIKY,18,Esprite 8,11 Robin Esprite Mode 2,4.175,mixed,5,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",2,"[""0.39"", ""0.95""]","[""0""]"
11,113,lidi,13,Esprite 3,11 Robin Esprite Mode 2,3.001,mixed,5,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",2,"[""0.39"", ""0.95""]","[""0""]"
11,112,DIKY,14,Esprite 4,11 Robin Esprite Mode 2,3.043,mixed,5,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",1,"[""0.39""]","[""0""]"
11,112,DIKY,15,Esprite 5,11 Robin Esprite Mode 2,3.085,mixed,5,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",1,"[""0.39""]","[""0""]"
11,84,Gobo sex,11,Esprite 1,11 Robin Esprite Mode 2,2.133,mixed,5,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",1,"[""0.75""]","[""0""]"
11,84,Gobo sex,12,Esprite 2,11 Robin Esprite Mode 2,2.175,mixed,5,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",1,"[""0.75""]","[""0""]"
11,84,Gobo sex,13,Esprite 3,11 Robin Esprite Mode 2,3.001,mixed,5,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",1,"[""0.75""]","[""0""]"
11,84,Gobo sex,16,Esprite 6,11 Robin Esprite Mode 2,3.127,mixed,5,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",1,"[""0.75""]","[""0""]"
11,84,Gobo sex,17,Esprite 7,11 Robin Esprite Mode 2,4.133,mixed,5,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",1,"[""0.75""]","[""0""]"
11,84,Gobo sex,18,Esprite 8,11 Robin Esprite Mode 2,4.175,mixed,5,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",1,"[""0.75""]","[""0""]"
11,89,koks KOUR GARAZ,16,Esprite 6,11 Robin Esprite Mode 2,3.127,mixed,5,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""0.42""]","[""0""]"
11,103,blesk,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],1,"[""0.85""]","[""0""]"
11,103,blesk,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],1,"[""0.85""]","[""0""]"
11,103,blesk,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],1,"[""0.85""]","[""0""]"
11,103,blesk,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],1,"[""0.85""]","[""0""]"
11,103,blesk,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],1,"[""0.85""]","[""0""]"
11,103,blesk,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],1,"[""0.85""]","[""0""]"
11,103,blesk,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],1,"[""0.85""]","[""0""]"
11,103,blesk,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],1,"[""0.85""]","[""0""]"
11,103,blesk,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],1,"[""0.85""]","[""0""]"
11,103,blesk,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],1,"[""0.85""]","[""0""]"
11,103,blesk,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],1,"[""0.85""]","[""0""]"
11,103,blesk,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],1,"[""0.85""]","[""0""]"
11,105.5,PLATFORMA,67,HotboxW8 1,14 Hotbox RGBW 8 channel,1.401,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],1,"[""0.90""]","[""0""]"
11,6,platforma dole,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,6,platforma dole,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,6,platforma dole,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,6,platforma dole,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,6,platforma dole,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,6,platforma dole,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,6,platforma dole,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,6,platforma dole,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,6,platforma dole,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,6,platforma dole,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,6,platforma dole,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,6,platforma dole,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,77,kokain pro mikiho,14,Esprite 4,11 Robin Esprite Mode 2,3.043,mixed,1,"[""ZOOM""]",1,"[""DIM""]",1,"[""0.96""]","[""0""]"
29,1,Cue 1,13,Esprite 3,11 Robin Esprite Mode 2,3.001,hard_only,38,"[""ANIMATIONINDEXROTATE"", ""ANIMATIONWHEEL"", ""BLADE1A"", ""BLADE1B"", ""BLADE2A"", ""BLADE2B"", ""BLADE3A"", ""BLADE3B"", ""BLADE4A"", ""BLADE4B"", ""COLOR1"", ""COLOR2"", ""COLORMIXER"", ""COLORMIXMSPEED"", ""COLORMIXMSPEED2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""CTO"", ""EFFECTINDEXROTATE"", ""EFFECTMACROS"", ""EFFECTWHEEL"", ""FIXTUREGLOBALRESET"", ""FOCUS"", ""FROST"", ""GOBO1"", ""GOBO2"", ""GOBO2_POS"", ""INTENSITYMACROS"", ""IRIS"", ""PAN"", ""POSITIONMSPEED"", ""PWMFREQUENCY"", ""PWMFREQUENCYADJUST"", ""SHAPER ROT"", ""TILT"", ""ZOOM"", ""ZOOMMSPEED""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
29,1,Cue 1,14,Esprite 4,11 Robin Esprite Mode 2,3.043,hard_only,38,"[""ANIMATIONINDEXROTATE"", ""ANIMATIONWHEEL"", ""BLADE1A"", ""BLADE1B"", ""BLADE2A"", ""BLADE2B"", ""BLADE3A"", ""BLADE3B"", ""BLADE4A"", ""BLADE4B"", ""COLOR1"", ""COLOR2"", ""COLORMIXER"", ""COLORMIXMSPEED"", ""COLORMIXMSPEED2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""CTO"", ""EFFECTINDEXROTATE"", ""EFFECTMACROS"", ""EFFECTWHEEL"", ""FIXTUREGLOBALRESET"", ""FOCUS"", ""FROST"", ""GOBO1"", ""GOBO2"", ""GOBO2_POS"", ""INTENSITYMACROS"", ""IRIS"", ""PAN"", ""POSITIONMSPEED"", ""PWMFREQUENCY"", ""PWMFREQUENCYADJUST"", ""SHAPER ROT"", ""TILT"", ""ZOOM"", ""ZOOMMSPEED""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
11,114,8:15.150,13,Esprite 3,11 Robin Esprite Mode 2,3.001,hard_only,12,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""FOCUS"", ""GOBO2"", ""GOBO2_POS"", ""IRIS"", ""PAN"", ""TILT"", ""ZOOM""]",1,"[""DIM""]",0,[],[]
9,1,Cue 1,4,Spiider 4,3 Robin Spiider Mode 3,2.100,hard_only,11,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5"", ""PAN"", ""TILT"", ""ZOOM""]",4,"[""DIM"", ""DIM2"", ""SHUTTER"", ""SHUTTER2""]",0,[],[]
11,68,Ondra klavir satna,13,Esprite 3,11 Robin Esprite Mode 2,3.001,hard_only,9,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""FOCUS"", ""PAN"", ""TILT"", ""ZOOM""]",1,"[""DIM""]",0,[],[]
11,109,Blesk MIDI,1,Spiider 1,3 Robin Spiider Mode 3,2.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,109,Blesk MIDI,2,Spiider 2,3 Robin Spiider Mode 3,2.034,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,109,Blesk MIDI,3,Spiider 3,3 Robin Spiider Mode 3,2.067,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,109,Blesk MIDI,4,Spiider 4,3 Robin Spiider Mode 3,2.100,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,109,Blesk MIDI,5,Spiider 5,3 Robin Spiider Mode 3,4.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,109,Blesk MIDI,6,Spiider 6,3 Robin Spiider Mode 3,4.034,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,109,Blesk MIDI,7,Spiider 7,3 Robin Spiider Mode 3,4.067,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,109,Blesk MIDI,8,Spiider 8,3 Robin Spiider Mode 3,4.100,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,40,Flash,1,Spiider 1,3 Robin Spiider Mode 3,2.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,40,Flash,5,Spiider 5,3 Robin Spiider Mode 3,4.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,42,Flash,1,Spiider 1,3 Robin Spiider Mode 3,2.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,42,Flash,5,Spiider 5,3 Robin Spiider Mode 3,4.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,44,Flash,1,Spiider 1,3 Robin Spiider Mode 3,2.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,44,Flash,5,Spiider 5,3 Robin Spiider Mode 3,4.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,46,Flash,1,Spiider 1,3 Robin Spiider Mode 3,2.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,46,Flash,5,Spiider 5,3 Robin Spiider Mode 3,4.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,48,Flash,1,Spiider 1,3 Robin Spiider Mode 3,2.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,48,Flash,5,Spiider 5,3 Robin Spiider Mode 3,4.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,50,Flash,1,Spiider 1,3 Robin Spiider Mode 3,2.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,50,Flash,5,Spiider 5,3 Robin Spiider Mode 3,4.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,52,Flash,1,Spiider 1,3 Robin Spiider Mode 3,2.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,52,Flash,5,Spiider 5,3 Robin Spiider Mode 3,4.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,54,Flash,1,Spiider 1,3 Robin Spiider Mode 3,2.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,54,Flash,5,Spiider 5,3 Robin Spiider Mode 3,4.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,56,Flash,1,Spiider 1,3 Robin Spiider Mode 3,2.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,56,Flash,5,Spiider 5,3 Robin Spiider Mode 3,4.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,58,Flash,1,Spiider 1,3 Robin Spiider Mode 3,2.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,58,Flash,5,Spiider 5,3 Robin Spiider Mode 3,4.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,60,Flash,1,Spiider 1,3 Robin Spiider Mode 3,2.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,60,Flash,5,Spiider 5,3 Robin Spiider Mode 3,4.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,62,Flash,1,Spiider 1,3 Robin Spiider Mode 3,2.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,62,Flash,5,Spiider 5,3 Robin Spiider Mode 3,4.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",2,"[""DIM"", ""DIM2""]",0,[],[]
11,65,final flash,1,Spiider 1,3 Robin Spiider Mode 3,2.001,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",0,[],0,[],[]
11,65,final flash,2,Spiider 2,3 Robin Spiider Mode 3,2.034,hard_only,8,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]",0,[],0,[],[]
